Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout
5/18/2016,8324155.18,2935833.51,363154603.2,178295014.8,86329831.15,2084036.65,7199783.7,5388321.67,2.07,0.01,2.59,1821232.18,982886.1,1130339.97
5/19/2016,7162580.55,3690772.34,406967607.7,218553868.8,95244531.66,8451109.88,3746299.41,3471808.22,2.29,0.01,0.41,340610.54,430639.92,242566.4
5/20/2016,2463552.45,4419361.06,192542754.7,40761079.6,89636960.59,5713137.85,4516568.55,-1955808.6,0.45,-0.01,-0.34,439187.6,125903.41,190064.94
5/21/2016,9198344.66,3713391.19,435730665.7,389769701.9,76516027.83,11549907.91,4077375.44,5484953.47,5.09,0.01,0.47,1036757.24,384920,1707125.64
5/22/2016,8402835.19,4107776.37,457764464.6,105927625.9,34971821.18,2311301.45,3419064.64,4295058.81,3.03,0.01,1.86,255683.03,1212775.23,2309894.89
5/23/2016,9548199.22,2027525.87,174607019.3,135595513.5,35345443.79,9602761.55,7155684.02,7520673.35,3.84,0.04,0.78,472362.35,1284659.31,1658399.65
5/24/2016,7531475.58,4166713.01,492584662.7,135498154.7,96702428.84,14239165.09,7204501.33,3364762.56,1.4,0.01,0.24,1893156.13,750446.06,2538276.71
5/25/2016,6520736.76,860516.81,113320187.6,107558331.6,10925604.63,4267320.47,3018622.73,5660219.95,9.84,0.05,1.33,1955330.36,653302.47,196936.95
5/26/2016,4764187.33,4526674.95,140907050.8,20560052.39,74444497.59,8131443.38,5113023.16,237512.37,0.28,0,0.03,814892.73,1467887.86,1163581.02
5/27/2016,9394556.35,2964165.69,132901177.7,297151021.8,73562154.63,3188485.89,7451806.72,6430390.66,4.04,0.05,2.02,1854243.44,340818.76,787504.13
5/28/2016,8794575.01,4177839.96,452295369.5,387401289.9,66042058.69,10133864.86,7715438.74,4616735.04,5.87,0.01,0.46,1135166.88,362270.96,1397091.61
5/29/2016,1406968.03,2535432.28,344431648.6,105231523.7,99109796.15,9156911.85,4317192.8,-1128464.25,1.06,0,-0.12,612510.69,473207.41,309891.54
5/30/2016,1237302.77,3396099.63,118446927.5,271957932.9,38069149.22,7295751.81,3896186.04,-2158796.86,7.14,-0.02,-0.3,1434557.57,300498.11,2866981.76
5/31/2016,4388170.3,2868811.97,248145538.3,301920604.2,40597467.74,8777901.28,2590207.37,1519358.33,7.44,0.01,0.17,1351913.43,600080.12,747440.66
6/1/2016,8294979.98,3792152.85,326884111.3,342401644.1,17104546.27,13655470.56,7691539.05,4502827.13,20.02,0.01,0.33,1979338.11,1370709.63,2774692.55
6/2/2016,9885485.16,867334.92,87558838.25,180599094.9,49851832.29,4551825.93,1571107.28,9018150.24,3.62,0.1,1.98,603589.85,942254.37,1335090.15
6/3/2016,2353752.02,771584.38,447087365.8,135113744.1,33494367.36,2293338.65,4848721.82,1582167.64,4.03,0,0.69,1376913.06,647322.5,2958019.99
6/4/2016,6347176.44,1611964.55,411621591,143612150.9,40904803.2,13201643.5,2619127.01,4735211.89,3.51,0.01,0.36,198845.13,1404895.65,1706769.31
6/5/2016,4428017.71,1217951.06,277343048.1,290796106.6,85111461.12,9502522.07,2592562.18,3210066.65,3.42,0.01,0.34,315927.47,120273.14,2799415.31
6/6/2016,9729229.58,4423026.05,485206976.9,330376197.3,94193606.22,13578559.92,3537264.41,5306203.53,3.51,0.01,0.39,107444.91,354900.46,115512.07
6/7/2016,8579070.31,1486462.94,237992440.7,89013307.75,26715976.48,9760287.9,7990947.02,7092607.37,3.33,0.03,0.73,1998975.29,870538.48,2269892.54
6/8/2016,8544958.34,4891393.65,492849643.6,160957583.1,43525803.84,12532094.17,912247.3,3653564.69,3.7,0.01,0.29,1624320.02,942551.3,2718846.89
6/9/2016,5218238.44,2016031.06,350563999.5,362737274.8,93576750.59,7585753.72,4839063.64,3202207.38,3.88,0.01,0.42,1594773.73,107358.38,505189.64
6/10/2016,4733375.52,1319530.62,335602073,326543537.5,15562761.46,11748179.11,1119291.19,3413844.9,20.98,0.01,0.29,1068479.54,634406.2,378764.97
6/11/2016,3460663.65,4053643.28,124679702.9,394246193.1,18312447.53,13869539.07,1658906.22,-592979.63,21.53,0,-0.04,670127.46,991273.25,1331260.56
6/12/2016,1507379.47,3464184.99,446867491.2,306614338.7,24651189.03,9437598.53,3796722.06,-1956805.52,12.44,0,-0.21,387402.14,1062202.29,2807668.83
6/13/2016,8782501.39,2741880.72,242370359.6,169414176.4,63569155.07,4350206.96,4328450.99,6040620.66,2.67,0.02,1.39,640882,975302.86,1672921.02
6/14/2016,8316109.08,2999135.98,123005032.6,244442376.9,23542504.39,5494369,2440943.06,5316973.1,10.38,0.04,0.97,814345.32,514816.68,1629623.74
6/15/2016,9997459.06,3736408,55673383.99,271185416.6,97126874.33,4582379.5,2873428.48,6261051.06,2.79,0.11,1.37,1536989.18,185604.18,509265.74
6/16/2016,9969731.53,1528046.34,301890057.6,49813210.2,50204307.45,5209141.36,1152252.65,8441685.2,0.99,0.03,1.62,1125357.4,669313.05,102289.58
6/17/2016,5998885.35,4983502.62,287329830,226908844.5,55136616.43,5983400.84,2774148.38,1015382.73,4.12,0,0.17,247218.89,236693.93,2449406.26
6/18/2016,7920886.74,4886569.23,373709130.1,289541914.8,32199275.42,9216739.23,7749188.3,3034317.51,8.99,0.01,0.33,134255.12,1424054.3,353966.23
6/19/2016,9502891.57,3426465.59,450616123.9,83582095.52,52386422.72,9643891.18,7585305.36,6076425.98,1.6,0.01,0.63,294431.14,738997.76,1938164.47
6/20/2016,8646826.52,1397941.03,85732963.09,316640052.6,69572226.94,7544496.71,3011587.18,7248885.49,4.55,0.08,0.96,879947.56,510025.8,2752387.72
6/21/2016,3226132.92,3561027.09,379173420.7,241833656.6,77605942.33,10000470.14,4781404.52,-334894.18,3.12,0,-0.03,1873066.54,1161140.9,705090.55
6/22/2016,5054897.22,824892.84,134335374.8,381844278.6,77848127.44,3060474.03,7321965.43,4230004.38,4.9,0.03,1.38,1311064.71,772025.46,2029291.23
6/23/2016,2162434.74,637936.26,436179673.9,36120473.32,62010200.14,3141247.08,546378.67,1524498.48,0.58,0,0.49,1623469.21,499549.33,328225.87
6/24/2016,9586459.25,1659573,418578581.2,120823932.3,91392379.75,4233782.98,6580126.78,7926886.25,1.32,0.02,1.87,986111.73,1227353.23,1850889.92
6/25/2016,6455571.71,2581803.31,293357189.7,248590474.1,83566706.26,8735007.47,7612771.65,3873768.4,2.97,0.01,0.44,787165.56,1307370.62,575401.99
6/26/2016,3057785.25,4407226.27,369609259.4,132692766.6,78134330.32,4781930.82,1184943.01,-1349441.02,1.7,0,-0.28,305960.71,1025861.84,2234265.33
6/27/2016,7045306.16,3772260.81,191457550.9,291481182.4,15004496.95,5682697.25,1710857.65,3273045.35,19.43,0.02,0.58,1764272.74,118098.41,973570.75
6/28/2016,6563154.16,3842179.35,262025554.5,308422007.4,10619016.6,7204066.87,7705597.27,2720974.82,29.04,0.01,0.38,1588004.06,871168.18,1443833.93
6/29/2016,4223464.46,2414720.01,419736604,58956066.35,29120254.95,12554259.61,4531551.08,1808744.46,2.02,0,0.14,419424.39,1156777.62,1838348.57
6/30/2016,2022018.33,2056707.47,256669338.7,215264696.4,69717123.45,2180207.77,606474.76,-34689.14,3.09,0,-0.02,1073295.07,247929.37,596692.89
7/1/2016,7044158.76,2169674.43,211009219.4,213378411.1,47007774,10441924.66,2432239.99,4874484.33,4.54,0.02,0.47,1026012.14,381572.59,2250749.67
7/2/2016,5682769.31,4944423.04,272395601.3,160326692.7,46216563.34,10695394.9,3874577.56,738346.27,3.47,0,0.07,1287673.95,1329617.9,977656.99
7/3/2016,7950865.53,680491.36,422712163.6,374511447.8,89612819.94,12382525.14,5696816.83,7270374.16,4.18,0.02,0.59,1897755.1,79176.5,2020878.39
7/4/2016,5681471.51,4401641.73,200843621.3,334452401.6,90600656.33,14125788.21,5998702.84,1279829.78,3.69,0.01,0.09,1201565.74,1141454.35,559020.85
7/5/2016,8669633.5,3104039.34,128192716.9,284939565.1,91825773.76,2261792.04,7965661.35,5565594.16,3.1,0.04,2.46,1126412.81,736971.27,2095541.21
7/6/2016,5967161.55,2473769.39,370406309.2,291444121.6,38249026.89,3999188.17,2656334,3493392.16,7.62,0.01,0.87,195613.57,697819.63,471745.41
7/7/2016,6048441.74,3763659.47,421690195.7,195452134.7,72195023.15,13520226.82,4536650.76,2284782.27,2.71,0.01,0.17,219524.2,60289.97,1333533.84
7/8/2016,8889882.42,2690010.24,95286865.34,369977918,34446986.31,7960741.31,4499926.61,6199872.19,10.74,0.07,0.78,455958.9,1238127.43,816897.61
7/9/2016,4631345.8,4430404.57,157943350.7,283946262.4,27154884.98,9339678.31,3542339.45,200941.22,10.46,0,0.02,161694.47,571746.11,2270288.22
7/10/2016,2206137.06,4553158.39,113887395.4,297012803.4,26616921.16,10619353.65,1768714.2,-2347021.33,11.16,-0.02,-0.22,1512370.5,834110.17,859901.51
7/11/2016,1259044.09,2397744.17,206573635.2,347442543.4,40789685.88,10827865.86,7830924.22,-1138700.08,8.52,-0.01,-0.11,1474327.58,1032086,2656980.19
7/12/2016,7796235.3,1745725.09,252657940.5,124147204,48696185.78,14112625.24,6899878.9,6050510.21,2.55,0.02,0.43,358506.85,1068812.89,2686278.61
7/13/2016,6582785.96,3165576.48,386971851.6,326686943.5,84785425.39,14960342.43,4237497.71,3417209.48,3.85,0.01,0.23,1688549.91,1436171.09,669679.81
7/14/2016,7336717.91,4605635.06,343016413.2,94191429.12,20790198.41,11362046.99,5024340.67,2731082.86,4.53,0.01,0.24,394093.47,820442.93,1880153.24
7/15/2016,2916677.45,1447979.85,329417855.4,151229941.9,76143326.27,5733875.72,2204457.9,1468697.6,1.99,0,0.26,672233.62,629593.35,354381.16
7/16/2016,2227343.28,3303349.63,208568726,147531972.6,57830942.28,13436781.23,4578403.03,-1076006.35,2.55,-0.01,-0.08,573056.11,1432870.26,1235457.59
7/17/2016,1130901.99,3342020.99,428651398.9,391839678,35915080.84,2639871.89,5712276,-2211119,10.91,-0.01,-0.84,807383.49,981059.84,2168633.02
7/18/2016,4155288.03,3799008.6,262079225.3,345484145,54353762.61,5004051.09,4363752.71,356279.43,6.36,0,0.07,583861.16,482318.02,2012327.42
7/19/2016,6309259.18,1092054.58,490597222.1,286444547.4,36994786.28,13666014.33,7927138.78,5217204.6,7.74,0.01,0.38,1029006.76,233373.16,1911631.94
7/20/2016,4530196.41,3721212.34,335363962.2,296281569.4,63647375.97,5330489.69,5085062.42,808984.06,4.66,0,0.15,874074.97,1271704.03,919368.5
7/21/2016,4937274.3,4590646.34,106819133.7,233587661.9,49045953.06,4868463.78,3282302.84,346627.96,4.76,0,0.07,1974482.03,575163.32,1196272.35
7/22/2016,9137428.25,1308573.99,354279902.9,379894453.5,24796497.62,3795628.81,6291140.21,7828854.26,15.32,0.02,2.06,206260.07,1007681.1,398543.82
7/23/2016,4134299.2,1568944.96,196296806.9,208578326.1,20492476.71,13168452.85,1778468.84,2565354.24,10.18,0.01,0.19,370144.62,732683.81,2185166.18
7/24/2016,5625905.4,4871277.92,358847238.5,164596729.8,59202611.39,8500757.37,3383868.6,754627.48,2.78,0,0.09,200369.2,338448.18,1561277.51
7/25/2016,8052877.11,1314396.29,81338516.67,81953428.03,91217173,10773611.64,3102192.13,6738480.83,0.9,0.08,0.63,1289098.27,922445.58,2155420.33
7/26/2016,4568885.04,4344732.92,128696646.7,318758147.9,40956191.79,5107862.99,3738553.21,224152.12,7.78,0,0.04,203567.63,137990.45,821936.22
7/27/2016,6598780.3,2715250.35,435081766.5,299088694.2,75970009.65,11854525.47,6363348.69,3883529.95,3.94,0.01,0.33,1689235.5,649346.57,1040870.86
7/28/2016,8761273.38,1612539.83,152230800.7,166054914.6,69279521.94,11880072.08,4131297.74,7148733.54,2.4,0.05,0.6,1072683.4,842591.66,1069224.48
7/29/2016,9545685.61,4418374.56,426668506.4,29573497.3,93839942.29,6063774.32,6455108.38,5127311.06,0.32,0.01,0.85,1101314.49,682268.11,174652.99
7/30/2016,2323661.33,2503873.65,175674239.8,338818984.5,83888291.56,7338874.23,4823666.77,-180212.32,4.04,0,-0.02,1167029.56,1135574.65,1089038.83
7/31/2016,9339288.63,2816678.09,339296859.5,24338833.71,60994473.3,4725973.61,3065520.76,6522610.53,0.4,0.02,1.38,424546.04,1250491.18,2429583.26
8/1/2016,5429046.64,2116550.16,362367758.1,287405916.3,69132744.84,14695293.3,6574840.58,3312496.48,4.16,0.01,0.23,475611.58,1168302.46,2702165.64
8/2/2016,3324199.49,3168278.83,280694638.9,388697701.7,90854781.99,10392833.5,2287172.53,155920.66,4.28,0,0.02,705752.91,106278.77,1602833.12
8/3/2016,5132221.81,1235857.43,187389804.5,186311304.7,45956690.61,14149070.45,2182872.35,3896364.38,4.05,0.02,0.28,1227643.19,331486.72,1420954.92
8/4/2016,9820293.18,2259866.91,145689969.4,109289893.9,39411523.53,5944012.07,4283771.93,7560426.26,2.77,0.05,1.27,499223.77,828080.89,189391.39
8/5/2016,5433562.85,4862355.45,64935209.55,287850983.8,10972997.53,12164581.87,2456369.34,571207.4,26.23,0.01,0.05,321030.28,1405491.96,2649692.58
8/6/2016,3958764.49,1661600.45,186775880.6,330508694,84389596.68,11956162.37,568152.76,2297164.05,3.92,0.01,0.19,1943222.08,1260687.32,137729.62
8/7/2016,6700607.69,3455314.99,343923255.7,227643520.1,82088263.04,10991523.47,5362231.45,3245292.7,2.77,0.01,0.3,141765.45,1271675.04,2839775.23
8/8/2016,3161310.57,1963355.29,472237168.3,387473404.6,19400906.63,14553306.68,4333203.66,1197955.28,19.97,0,0.08,1625125.07,489651.88,1518727.12
8/9/2016,1682769.95,3980629.07,442042017,39634114.23,61917164.3,7116219.37,3841383.61,-2297859.11,0.64,-0.01,-0.32,1597266.78,672699.45,1091610.03
8/10/2016,2159917.5,1088931.47,394729149.4,211822327.4,51758352.84,3699325.21,7752263.86,1070986.02,4.09,0,0.29,664706.82,732523.62,2780233.46
8/11/2016,2152412.55,4864194.7,404801304.5,293012500,20683818.6,10732215.17,4783993.88,-2711782.15,14.17,-0.01,-0.25,357690.57,278188.8,170733.88
8/12/2016,2367124.24,2542052.94,349243206.6,347803379,98251140.44,11481027.41,6975736.83,-174928.69,3.54,0,-0.02,376694.43,95048.79,1786132.2
8/13/2016,2249444.55,1562227.09,167129085.9,88117132.52,29322629.87,9475787.45,1545876.77,687217.47,3.01,0,0.07,1425120.07,1423009.2,1691904.32
8/14/2016,6767872.7,830735.36,458237763.8,324001323.1,16051076.21,4688632.61,4769048.47,5937137.34,20.19,0.01,1.27,1321332.52,399033.25,736029.16
8/15/2016,2636920.76,1263910.57,351829540.4,230028688.8,63536264.16,8557927.24,7009847.2,1373010.19,3.62,0,0.16,1587216.78,397925.91,1343773.55
8/16/2016,4111005.55,2838982.77,302198283.9,170690399.2,76498000.94,6058466.58,4873293.18,1272022.78,2.23,0,0.21,1881214.23,170899.63,1991565.62
8/17/2016,9071095.69,2016514.29,99945261.15,70051710.86,12919910.14,7557064.87,5885106.34,7054581.4,5.42,0.07,0.93,1414661.99,1396336.24,2208680.47
8/18/2016,5265654.76,4229975.15,251174994.7,348812388.4,69284587.49,10387841.49,3290326.76,1035679.62,5.03,0,0.1,396117.92,890618.82,102078.89
8/19/2016,7008019.65,2438993.86,257161222,79763819.11,57906268.84,11687791.65,1193371.38,4569025.79,1.38,0.02,0.39,562540.97,1017203.44,2816874.95
8/20/2016,2550878.84,1619214.23,439053624.3,137719386.5,19293850.8,5018920.98,3934252.21,931664.61,7.14,0,0.19,1700168.09,1371786.49,577123.58
8/21/2016,2730601.17,3277152.44,295991699.1,130217302.2,25527148.93,7269229.69,3458595.43,-546551.27,5.1,0,-0.08,497681.54,551149.24,777383.26
8/22/2016,1367817.55,3680497.48,221180247,351137333,61117686.76,5499100.42,7002951.37,-2312679.93,5.75,-0.01,-0.42,237792.4,951185.6,864072.99
8/23/2016,2520415.57,1251688.59,489560147.8,275627137.8,36672185.22,4582210.98,2329964.77,1268726.98,7.52,0,0.28,1436232.1,106259.21,209678.4
8/24/2016,3507313.05,1254286.47,99824267,322738930.9,94448415.58,12184033.86,7750506.71,2253026.58,3.42,0.02,0.18,864800.08,320820.17,456851.16
8/25/2016,2593094.36,665021.42,240146792.7,115177801.5,83686620.65,13820285.03,7686035.9,1928072.94,1.38,0.01,0.14,1848076.1,1255306.42,2960414.78
8/26/2016,1798322.8,3813809.07,68911103.83,257452157.9,98521048.59,6813018.41,2357237.32,-2015486.26,2.61,-0.03,-0.3,1335484.64,1161814.12,1014128.54
8/27/2016,2085722.84,3487120.37,382956854.4,237263473.6,33370375.51,11766626.02,3110389.67,-1401397.53,7.11,0,-0.12,271796.06,558431.9,434373.16
8/28/2016,5147008.91,2635838.94,463134448.5,336475543.2,97275126.95,13660938.76,7216668.06,2511169.97,3.46,0.01,0.18,1900927.48,596375.41,410274.66
8/29/2016,2857003.47,4298767.02,176016798.3,364313083,48811048.28,12999614.74,7749666.66,-1441763.55,7.46,-0.01,-0.11,591258.8,823653.93,2186433.91
8/30/2016,4278428.75,4125515.69,436253754.6,24619573.16,41276691.58,4376574.05,3825793.27,152913.06,0.6,0,0.03,740703.73,50349.46,2578249.13
8/31/2016,5530755.44,3134094.64,181498203.7,276127569.2,14531457.43,14431794.46,2907477.84,2396660.8,19,0.01,0.17,864294.79,399804.29,845161.67
9/1/2016,7213553.46,4407220.76,459846572.7,39697603.67,14748873.21,6896793.73,4445705.1,2806332.7,2.69,0.01,0.41,197326.16,351936.12,160637.59
9/2/2016,1353809.26,1426285.45,389282856.6,228566292.7,72281013.04,6410128.6,5658269.05,-72476.19,3.16,0,-0.01,1043379.3,413200.27,746961.05
9/3/2016,8194693.59,1003638.29,412208049.6,129300437,51213609.5,2811607.25,2551058.87,7191055.3,2.52,0.02,2.56,334305.13,1218563.47,263895.5
9/4/2016,6651103.51,1713873.25,58102950.02,136575107.8,30386946.34,8320257.5,6023548.81,4937230.25,4.49,0.08,0.59,861843.62,455527.09,399845.32
9/5/2016,1735831.29,756890.85,483264660.7,154124231.3,65257327.57,3417177,887430.18,978940.44,2.36,0,0.29,766348.6,327705.92,1351373.55
9/6/2016,8862207.62,2890262.88,377001946.4,256091130.6,32757230.64,5231017.67,869708.7,5971944.74,7.82,0.02,1.14,1568396.16,781182.02,766763.28
9/7/2016,9287851.6,4714725.62,187137992.9,146938987,61986857.89,6120254.08,3397157.79,4573125.99,2.37,0.02,0.75,1626023.97,1305185.3,1596243.05
9/8/2016,1549701.64,677045.93,423227599.2,298425639.2,42328787.23,12514742.21,3151048.94,872655.71,7.05,0,0.07,391484.48,399957.07,835131.88
9/9/2016,3491898.83,1049494.61,176684539.3,173720406.5,84119700.4,13381352.46,2867249.12,2442404.22,2.07,0.01,0.18,796447.26,163877.55,2827558.17
9/10/2016,8255811.52,2534895.63,442739227.8,45974216.12,83862654.47,5932062.13,4182648.22,5720915.89,0.55,0.01,0.96,809371.01,566786.87,2727237.51
9/11/2016,7734337.21,4702437.58,100661175.7,317828740.1,52961535.83,13163075.58,2905501.87,3031899.63,6,0.03,0.23,387679.84,1134095.15,1743737.7
9/12/2016,2660689.17,1922702.47,366658689.9,128588163.4,41573719.84,13144002.19,1941934.39,737986.7,3.09,0,0.06,1617061.66,848501.29,1127829.58
9/13/2016,2884143.91,2782556.64,293314314.5,184451414.3,42630381.69,11940462.36,2821021.62,101587.27,4.33,0,0.01,1443733.82,1234350.39,1205325.96
9/14/2016,4334248.93,687077.87,93440511.59,280468675.6,82514307.31,3907036.48,7811782.05,3647171.06,3.4,0.04,0.93,461725.39,1441408.61,1294371.62
9/15/2016,5360706.87,1167544.4,158852222.7,146333339.7,39536153.45,10974197.01,3583350.63,4193162.46,3.7,0.03,0.38,796771.63,1199360.59,2209980.03
9/16/2016,6564292.94,4939835.55,55581816.32,41502549.34,28815343.63,14285312.84,3835345.83,1624457.39,1.44,0.03,0.11,301029.55,925514.46,1409753.09
9/17/2016,4320222.76,4843034.13,260945584.5,162089997.9,17621950.77,10873026.22,4824087.42,-522811.38,9.2,0,-0.05,1293592.53,765345.3,2584516.84
9/18/2016,5162812.45,522229.91,185569367.3,378890461.4,52002380.88,6311019.04,7875055.76,4640582.53,7.29,0.03,0.74,330606.66,108100.18,2837874.88
9/19/2016,7727238.44,4783153.03,319260867.9,263859071,53391888.9,8507531.13,2312009.57,2944085.41,4.94,0.01,0.35,1973274.92,1477266.87,1074243.84
9/20/2016,1330148.83,3376039.72,183757013.5,275162076.5,85681783.94,10394425.56,5609615.83,-2045890.89,3.21,-0.01,-0.2,1583295.94,606047.63,1726014
9/21/2016,3271932.5,4405632.33,184963600.2,260267218.4,29911482.68,8637415.31,5869885.2,-1133699.83,8.7,-0.01,-0.13,841453.24,270730.91,375663.96
9/22/2016,7420146.27,2546329.35,384436939.4,95617012.8,44289214.63,3559388.24,5054933.13,4873816.92,2.16,0.01,1.37,1199271.47,1016727.84,681360.24
9/23/2016,9056861.54,2820182.13,71664276.19,178966868.4,82756516.5,6056832.58,1164337.55,6236679.41,2.16,0.09,1.03,1831549.45,462218.02,1299050.72
9/24/2016,5605096.98,2699809.61,456302747.8,305357123.4,84126124.97,12431148.4,5576542.07,2905287.37,3.63,0.01,0.23,1152788.63,899378.49,697987.88
9/25/2016,5789021.37,3500889.16,433518743.5,58521701.07,44614996.84,13198434.6,980710.33,2288132.21,1.31,0.01,0.17,431547.12,900813.47,2642025.42
9/26/2016,1964548.1,1128430.65,350512107.5,125584054.9,51321162.1,3784900.43,4971069.87,836117.46,2.45,0,0.22,819536.38,696308.24,559030.14
9/27/2016,5026711.3,634881.15,316949706.6,125001261.2,37295730.18,14381027.78,6046858.83,4391830.15,3.35,0.01,0.31,1701975.24,1262371.99,1421416.38
9/28/2016,5793555.4,1885684.74,451536124.2,184167192.5,93929939.06,6274694.03,2082274.18,3907870.66,1.96,0.01,0.62,1324004.73,434202.24,1856527.8
9/29/2016,3182234.53,3671063.43,133398580.8,392540121.6,20677938.92,10610078.6,6812165.06,-488828.9,18.98,0,-0.05,1336376.33,700517.26,2106405.33
9/30/2016,3423189.08,1408340.53,85536122.99,45650967.74,94037448.07,11773726.9,727653.54,2014848.54,0.49,0.02,0.17,1746960.82,829653.59,1210901.17
10/1/2016,4395557.47,3530445.95,157779576.5,217106377.9,71547980.67,12555301.05,6828596.48,865111.52,3.03,0.01,0.07,1798548.81,1012255.85,2620387.3
10/2/2016,1180640.78,4864604.21,407560225.4,88158579.16,57841493.74,14294746.13,3952467.88,-3683963.43,1.52,-0.01,-0.26,1847605.89,1186759.18,1748125.54
10/3/2016,3898712.49,922553.22,65601620.03,388857087.3,12939315.47,6067954.12,2131909.55,2976159.27,30.05,0.05,0.49,280213.47,622470.56,1374572.56
10/4/2016,2903032.06,3526709.53,312263075.8,63055331.8,52803657.26,13160583.91,1503336.09,-623677.47,1.19,0,-0.05,1133839.4,986768.07,294997.84
10/5/2016,3947476.17,2496875.99,497946882.3,173368380.9,46697329.45,3711929.74,7649803.76,1450600.18,3.71,0,0.39,1506968.09,268385.88,1447599.46
10/6/2016,2077859.19,4406640.14,435063242.2,300396294.2,24509693.08,11165531.78,1044991.91,-2328780.96,12.26,-0.01,-0.21,1538161.01,1402339.75,2480133.94
10/7/2016,9014745.53,1297174.05,284650560.1,287730682.7,69076864.32,11645710.48,1993200.65,7717571.47,4.17,0.03,0.66,1252760.78,605435.27,1882168.95
10/8/2016,6342332.08,3616816.79,78638409.18,180636882,97403581.66,10810402.14,3108667.61,2725515.3,1.85,0.03,0.25,416895.94,1107806.06,2513271.12
10/9/2016,7111920.87,4271518.8,424118081.5,151679183.8,60596993,5280091.57,5151761.37,2840402.07,2.5,0.01,0.54,1615099.05,79494.57,1532633.84
10/10/2016,8102541.15,4750763.99,319540328.7,171092703.9,74327794.88,13349560.91,4586008.14,3351777.16,2.3,0.01,0.25,1468211.53,347521.36,443538.94
10/11/2016,5485979.79,3574616.13,101719848.7,120424980,16160540.73,4195160.02,1442326.19,1911363.66,7.45,0.02,0.46,263657.97,756269.69,139555.55
10/12/2016,1782282.59,2737286.44,92235778.17,98026516.71,47590029.62,2697252.29,2672959.88,-955003.85,2.06,-0.01,-0.35,981238.67,1323466.08,979336.69
10/13/2016,5833958.88,3280312.58,459332068.8,203555085.1,20472263.66,11327044.88,2290638.28,2553646.3,9.94,0.01,0.23,430557.06,814519.97,2124172.37
10/14/2016,6281570.06,4410072.43,351140118.3,122042827.3,65151625.2,8181184.3,2101571.41,1871497.63,1.87,0.01,0.23,741206.39,1398312.2,2391753.72
10/15/2016,7708955.27,3067743.86,423179059.7,129235432.7,94463394.24,13038274.26,3583582.52,4641211.41,1.37,0.01,0.36,134354.08,751505.5,957683.22
10/16/2016,4884935.92,636741.77,445540505.1,269567304.1,69559995.92,6984162.83,5780235.89,4248194.15,3.88,0.01,0.61,860626.75,761151.19,1537396.37
10/17/2016,2148222.73,4689269.13,307297558.4,388044186.1,16912274.35,4187621.65,2130896.99,-2541046.4,22.94,-0.01,-0.61,1144766.15,223632.84,1321244.82
10/18/2016,3553983.15,3602870.38,282850858.3,249382136.2,41919958.45,12873748.5,3250091.6,-48887.23,5.95,0,0,1277206.93,1213851.55,1290516.07
10/19/2016,4267740.67,3544310.24,243692334.6,49252197.48,59559704.15,9135825.21,3431880.7,723430.43,0.83,0,0.08,1360631.66,408099.85,770911.27
10/20/2016,6813255.17,1470538.19,192625964.5,48721773.26,46288698.05,4459545.3,7823423.97,5342716.99,1.05,0.03,1.2,1688953.49,1354438.11,495476.2
10/21/2016,6137004.74,3464984.62,245568182.4,381540823.9,85027960.94,11364991.98,7659997.68,2672020.13,4.49,0.01,0.24,509379.52,1370695.12,670396.82
10/22/2016,4204870.53,2272389.83,398245845.1,132970500.3,83320390.42,8644477.3,6501031.87,1932480.71,1.6,0,0.22,328915.46,1417799.66,260463.92
10/23/2016,9878637.24,3430548.4,320865544,54985454.71,65064791.81,9856068.77,2312441.91,6448088.84,0.85,0.02,0.65,1717920.63,804334.21,674579.15
10/24/2016,6451973.37,979668.64,451635480.5,247636943.1,43611215.06,7991678.4,1010279.86,5472304.74,5.68,0.01,0.68,397564.35,1031785.99,126682.6
10/25/2016,3135041.13,3460303.87,249521006.5,256986535.8,32980273.64,12773216.79,2876781.03,-325262.75,7.79,0,-0.03,1952044.15,1178848.03,1919049.36
10/26/2016,1916042.25,4997361.77,323190310.4,266431831.7,19528688.64,12784315.3,2500959.12,-3081319.51,13.64,-0.01,-0.24,1700822.64,239971.2,1017488.68
10/27/2016,2375732.25,716954.17,334088398.9,121612770.6,41940791.51,11222054.68,4294443.5,1658778.08,2.9,0,0.15,1051665.55,921387.93,2922119.66
10/28/2016,3213619.56,4897283.83,316263723,25742060,47185526.55,3370217.91,6332959.33,-1683664.27,0.55,-0.01,-0.5,1964700.71,99731.96,661779.45
10/29/2016,2446132.36,2331085.82,366185197.9,386705840.4,70824063.26,12905100.2,6937422.04,115046.54,5.46,0,0.01,285015.79,771470.82,1102902.85
10/30/2016,2679103.22,4418390.53,156845060.8,115339357.4,69234384.19,10723168.75,6836480.64,-1739287.31,1.67,-0.01,-0.16,675824.95,274521.89,1137739.36
10/31/2016,3565856.52,4020734.68,280563699.9,276889989.5,16309732.57,11061314.16,3197566.71,-454878.16,16.98,0,-0.04,1312626.39,315238.24,124509.34
11/1/2016,2560362.36,3051573.17,96901161.26,288519350.6,45573338.39,6718776.93,5654257.58,-491210.82,6.33,-0.01,-0.07,765013.05,579318.97,2533703.06
